1.4603e-05,3.2563e-05,-8.1071e-05,-1.5106e-06,1.0071e-05,2.4674e-05,2.182e-06,2.266e-05,2.7024e-05,7.8889e-06,7.3854e-06,8.3925e-07,1.4939e-05,9.7353e-06
1.6449e-05,3.2395e-05,-0.00010021,-1.1749e-06,1.7624e-05,2.266e-05,-3.357e-07,8.896e-06,-8.3925e-07,5.7069e-06,2.5177e-06,6.0426e-06,1.5274e-05,1.7288e-05
1.7121e-05,3.2059e-05,-0.00010222,-2.182e-06,1.8631e-05,2.3331e-05,-2.3499e-06,1.3931e-05,-2.2995e-05,5.0355e-06,8.2246e-06,6.3783e-06,1.4099e-05,2.7359e-05
1.6281e-05,2.9038e-05,-9.0974e-05,-4.5319e-06,1.7792e-05,2.3331e-05,-4.8676e-06,3.978e-05,-1.0742e-05,4.3641e-06,3.357e-05,4.3641e-06,1.326e-05,3.8773e-05
1.4267e-05,2.1317e-05,-7.8386e-05,-8.2246e-06,1.4603e-05,2.3667e-05,-8.7282e-06,6.6972e-05,1.0575e-05,3.6927e-06,4.683e-05,2.8534e-06,1.1917e-05,4.6662e-05
1.1917e-05,1.2924e-05,-7.4357e-05,-9.5674e-06,9.2317e-06,2.6688e-05,-1.0239e-05,7.3686e-05,1.091e-05,2.5177e-06,2.0142e-05,2.0142e-06,1.1246e-05,4.9516e-05
1.1582e-05,1.0575e-05,-7.9896e-05,-9.2317e-06,2.182e-06,2.8702e-05,-9.9031e-06,5.8747e-05,9.0639e-06,5.0355e-07,-3.357e-05,2.3499e-06,8.2246e-06,4.8508e-05
1.2253e-05,1.1917e-05,-8.2078e-05,-7.5532e-06,-5.8747e-06,2.8534e-05,-1.0239e-05,4.1962e-05,6.5461e-06,-6.714e-07,-7.6036e-05,2.182e-06,1.6785e-06,4.8173e-05
1.4267e-05,8.896e-06,-6.949e-05,-6.714e-06,-1.4939e-05,2.9038e-05,-1.0071e-05,2.4674e-05,-9.7353e-06,-3.357e-07,-7.6036e-05,1.5106e-06,-2.6856e-06,4.8844e-05
1.7121e-05,5.0355e-06,-4.9012e-05,-6.8818e-06,-1.9135e-05,3.0045e-05,-8.2246e-06,4.0284e-06,-2.1988e-05,1.8463e-06,-4.8508e-05,1.5106e-06,5.0355e-07,4.5823e-05
1.8967e-05,5.2033e-06,-3.1052e-05,-6.5461e-06,-1.796e-05,3.0381e-05,-6.0426e-06,-1.796e-05,-1.3764e-05,3.8605e-06,-2.8367e-05,2.182e-06,3.5248e-06,3.6759e-05
1.7288e-05,8.2246e-06,-2.031e-05,-5.2033e-06,-1.5778e-05,3.0549e-05,-3.6927e-06,-4.4648e-05,1.3428e-06,3.6927e-06,-1.8799e-05,2.5177e-06,3.6927e-06,2.4338e-05
1.561e-05,1.0575e-05,-1.3931e-05,-5.0355e-06,-1.6953e-05,3.0213e-05,-3.8605e-06,-6.7979e-05,1.0575e-05,4.8676e-06,-3.1891e-06,5.0355e-07,7.0497e-06,1.2589e-05
1.2589e-05,9.9031e-06,-4.1962e-06,-4.3641e-06,-2.1653e-05,2.8031e-05,-4.5319e-06,-9.3492e-05,1.3596e-05,6.2104e-06,1.3931e-05,-5.539e-06,1.091e-05,3.5248e-06
7.3854e-06,4.8676e-06,7.8889e-06,-4.1962e-06,-2.5345e-05,2.5513e-05,-4.8676e-06,-0.00011514,1.0071e-05,5.7069e-06,2.5345e-05,-1.8296e-05,1.091e-05,-4.1962e-06
3.6927e-06,-1.6785e-06,1.2085e-05,-4.1962e-06,-2.266e-05,2.4002e-05,-2.182e-06,-0.00010373,9.9031e-06,7.2175e-06,3.7095e-05,-2.9038e-05,1.2589e-05,-7.3854e-06
-5.0355e-07,-7.2175e-06,9.2317e-06,-6.2104e-06,-1.2253e-05,2.4674e-05,2.5177e-06,-6.7308e-05,1.9303e-05,1.0575e-05,4.062e-05,-3.0045e-05,1.6785e-05,-3.8605e-06
-3.6927e-06,-1.5274e-05,3.1891e-06,-7.8889e-06,-1.6785e-07,2.4338e-05,3.5248e-06,-4.9012e-05,2.7695e-05,1.1246e-05,2.2156e-05,-2.6184e-05,1.796e-05,4.8676e-06
-8.0568e-06,-2.5849e-05,-9.5674e-06,-7.0497e-06,1.0239e-05,2.3331e-05,1.8463e-06,-4.2802e-05,2.6352e-05,8.5603e-06,-1.6449e-05,-2.2324e-05,1.4939e-05,1.796e-05
-1.1917e-05,-3.3738e-05,-2.7863e-05,-6.2104e-06,1.8463e-05,2.4002e-05,1.8463e-06,1.0407e-05,1.4099e-05,4.8676e-06,-6.2104e-05,-1.7624e-05,1.0575e-05,3.2563e-05
-1.3596e-05,-3.5752e-05,-4.7501e-05,-6.3783e-06,2.4842e-05,2.6017e-05,3.6927e-06,0.00012471,1.5106e-06,3.1891e-06,-7.5532e-05,-1.0239e-05,7.0497e-06,4.4144e-05
-1.2757e-05,-3.4409e-05,-6.4958e-05,-6.2104e-06,2.5177e-05,2.6688e-05,2.8534e-06,0.00023549,1.1749e-06,3.1891e-06,-4.8173e-05,-3.5248e-06,4.8676e-06,4.6159e-05
-1.0575e-05,-3.0716e-05,-7.0832e-05,-4.6998e-06,2.1149e-05,2.8031e-05,-6.714e-07,0.00022274,6.5461e-06,3.5248e-06,-2.7192e-05,-1.1749e-06,5.2033e-06,3.6423e-05
-7.7211e-06,-2.6017e-05,-6.3111e-05,-3.357e-06,1.6953e-05,2.8702e-05,-2.3499e-06,8.7114e-05,-1.1749e-06,2.3499e-06,-2.417e-05,-8.3925e-07,8.3925e-06,2.0981e-05
-3.8605e-06,-1.796e-05,-5.304e-05,-5.0355e-06,1.091e-05,2.8199e-05,-1.1749e-06,-9.0974e-05,-2.6017e-05,3.357e-07,-1.5778e-05,-1.8463e-06,9.0639e-06,2.3499e-06
8.3925e-07,-3.1891e-06,-4.8844e-05,-7.0497e-06,-1.0071e-06,2.7024e-05,8.3925e-07,-0.00022576,-4.4144e-05,-5.0355e-07,2.8534e-06,4.3641e-06,8.896e-06,-1.2757e-05
7.2175e-06,1.796e-05,-4.918e-05,-8.3925e-06,-1.8296e-05,2.6017e-05,6.8818e-06,-0.00024002,-3.1052e-05,1.1749e-06,2.6184e-05,2.1988e-05,1.2924e-05,-2.0981e-05
1.4603e-05,4.2466e-05,-4.8508e-05,-1.0575e-05,-3.6759e-05,2.4842e-05,1.3596e-05,-0.00010877,-6.2104e-06,3.8605e-06,5.4383e-05,2.9709e-05,1.796e-05,-2.3667e-05
2.0813e-05,6.5965e-05,-4.3641e-05,-1.4939e-05,-5.5894e-05,2.5177e-05,1.6449e-05,5.8915e-05,2.5177e-06,4.6998e-06,9.5506e-05,2.8031e-05,1.8631e-05,-2.8031e-05
2.4002e-05,8.1407e-05,-3.2395e-05,-1.8967e-05,-7.5364e-05,2.5345e-05,1.1749e-05,8.2078e-05,1.0575e-05,2.8534e-06,0.00011548,3.2563e-05,1.3596e-05,-3.1388e-05
2.3835e-05,8.3925e-05,-1.6617e-05,-2.0478e-05,-9.2485e-05,2.5177e-05,1.6785e-06,-1.4435e-05,2.7863e-05,1.5106e-06,7.6371e-05,4.1123e-05,6.3783e-06,-2.6688e-05
2.417e-05,7.9393e-05,2.182e-06,-1.7624e-05,-9.9199e-05,2.6184e-05,-4.8676e-06,-7.8889e-05,2.6017e-05,3.1891e-06,1.4939e-05,4.0284e-05,3.8605e-06,-8.0568e-06
2.3667e-05,7.2343e-05,1.7624e-05,-1.4603e-05,-9.1981e-05,2.7192e-05,-4.5319e-06,-6.2776e-05,1.0239e-05,4.6998e-06,-1.9974e-05,3.0213e-05,5.0355e-06,1.6785e-05
2.2492e-05,6.0258e-05,3.3402e-05,-1.3596e-05,-7.9057e-05,2.7024e-05,-8.3925e-07,-1.3764e-05,1.326e-05,4.5319e-06,-2.8367e-05,2.0813e-05,8.3925e-06,3.0381e-05
2.031e-05,4.8508e-05,5.6901e-05,-1.2589e-05,-6.7643e-05,2.6352e-05,1.3428e-06,4.4144e-05,3.1891e-05,5.2033e-06,-2.2995e-05,1.4603e-05,1.2757e-05,3.3402e-05
1.796e-05,4.3809e-05,8.4092e-05,-1.091e-05,-5.7908e-05,2.5345e-05,1.1749e-06,9.4163e-05,4.4144e-05,9.3996e-06,-8.3925e-06,1.1246e-05,1.5946e-05,3.6088e-05
1.5274e-05,4.1459e-05,0.00010843,-1.091e-05,-5.153e-05,2.5681e-05,1.6785e-06,0.00010658,4.213e-05,1.2421e-05,-1.3764e-05,1.3092e-05,1.7624e-05,3.743e-05
1.0239e-05,3.2563e-05,0.0001279,-1.2253e-05,-4.7501e-05,2.7695e-05,3.6927e-06,8.3085e-05,3.4409e-05,1.0575e-05,-4.2466e-05,1.6617e-05,1.7121e-05,3.4745e-05
5.2033e-06,1.5106e-05,0.0001462,-1.0239e-05,-4.4144e-05,2.9374e-05,5.3712e-06,5.1194e-05,4.0452e-05,8.3925e-06,-4.8844e-05,1.6617e-05,1.5946e-05,2.7024e-05
4.8676e-06,-1.1749e-06,0.00015106,-6.2104e-06,-3.2395e-05,2.887e-05,1.8463e-06,2.4674e-05,6.4118e-05,8.5603e-06,-3.2563e-05,1.0239e-05,1.4435e-05,1.4939e-05
6.0426e-06,-1.1246e-05,0.0001274,-3.0213e-06,-1.2924e-05,2.7695e-05,-6.8818e-06,6.3783e-06,7.7043e-05,7.0497e-06,-2.501e-05,2.182e-06,1.1246e-05,7.3854e-06
7.2175e-06,-1.326e-05,7.9057e-05,-2.8534e-06,2.182e-06,2.7024e-05,-1.1917e-05,1.0071e-06,4.2466e-05,5.7069e-06,-2.5345e-05,-5.0355e-06,8.896e-06,7.8889e-06
7.5532e-06,-1.091e-05,2.4338e-05,-4.6998e-06,6.3783e-06,2.8031e-05,-6.714e-06,2.5177e-06,-8.2246e-06,6.8818e-06,-2.182e-05,-1.3596e-05,8.3925e-06,1.3596e-05
7.8889e-06,-7.8889e-06,-1.6785e-05,-6.3783e-06,2.6856e-06,3.0549e-05,-4.0284e-06,-4.3641e-06,-1.5106e-05,6.3783e-06,-2.031e-05,-1.9303e-05,7.8889e-06,1.6617e-05
8.896e-06,-6.2104e-06,-4.1962e-05,-6.8818e-06,-8.3925e-07,3.0716e-05,-8.5603e-06,-2.0981e-05,-2.8702e-05,2.3499e-06,-1.3931e-05,-1.7288e-05,5.2033e-06,1.6953e-05
9.5674e-06,-2.182e-06,-6.1936e-05,-6.714e-06,-2.182e-06,3.0213e-05,-1.1582e-05,-4.7333e-05,-8.5603e-05,-1.6785e-06,4.1962e-06,-1.091e-05,1.5106e-06,2.3835e-05
1.1917e-05,9.9031e-06,-8.2078e-05,-5.539e-06,5.0355e-07,3.1052e-05,-8.2246e-06,-9.4163e-05,-0.00011598,-4.1962e-06,1.6953e-05,-4.1962e-06,8.3925e-07,3.6759e-05
1.5946e-05,2.8031e-05,-9.6345e-05,-5.8747e-06,6.0426e-06,2.9374e-05,-3.1891e-06,-0.00011296,-8.2078e-05,-3.357e-06,1.2757e-05,1.0071e-06,5.2033e-06,4.2802e-05
2.0981e-05,4.213e-05,-9.3324e-05,-6.714e-06,1.1582e-05,2.7024e-05,1.6785e-07,-8.3925e-07,-2.182e-05,1.1749e-06,5.7069e-06,2.5177e-06,1.1246e-05,3.978e-05
2.3667e-05,4.8676e-05,-7.0329e-05,-7.5532e-06,1.1917e-05,2.4674e-05,3.0213e-06,0.00014166,1.561e-05,5.7069e-06,4.6998e-06,1.5106e-06,1.5106e-05,2.9374e-05
2.3667e-05,5.0858e-05,-3.8773e-05,-8.896e-06,7.0497e-06,2.4674e-05,4.1962e-06,0.00015023,2.3331e-05,7.7211e-06,1.1749e-06,1.6785e-07,1.5274e-05,1.2924e-05
2.266e-05,4.4816e-05,-1.1414e-05,-1.0239e-05,-1.6785e-06,2.5681e-05,4.5319e-06,5.9922e-05,1.796e-05,6.5461e-06,-1.0742e-05,-3.0213e-06,1.4603e-05,-3.8605e-06
2.1317e-05,3.0045e-05,1.1414e-05,-1.1246e-05,-1.5274e-05,2.6688e-05,3.0213e-06,-3.0381e-05,1.4603e-05,5.0355e-06,-2.7359e-05,-5.7069e-06,1.4771e-05,-1.2924e-05
1.9303e-05,1.561e-05,2.501e-05,-1.1078e-05,-2.9206e-05,2.6184e-05,-1.6785e-07,-8.4092e-05,2.3163e-05,7.0497e-06,-4.0787e-05,-4.1962e-06,1.5946e-05,-8.7282e-06
1.6281e-05,4.1962e-06,2.6184e-05,-1.1246e-05,-3.4745e-05,2.3667e-05,-2.3499e-06,-0.00010507,3.508e-05,7.8889e-06,-4.5823e-05,-2.6856e-06,1.6617e-05,1.1749e-06
1.2589e-05,-3.8605e-06,2.1317e-05,-1.1582e-05,-2.9709e-05,2.266e-05,-2.8534e-06,-0.00010776,2.8702e-05,6.8818e-06,-3.6423e-05,-6.2104e-06,1.5442e-05,4.8676e-06
1.091e-05,-6.714e-06,1.9974e-05,-1.3428e-05,-2.0981e-05,2.4002e-05,-3.5248e-06,-0.00010658,-2.8534e-06,3.8605e-06,-1.9303e-05,-1.3092e-05,1.3764e-05,1.2085e-05
1.0575e-05,-3.357e-06,2.3163e-05,-1.326e-05,-1.2924e-05,2.4674e-05,-1.8463e-06,-8.3421e-05,-2.7192e-05,6.714e-07,-3.1891e-06,-1.8631e-05,1.3764e-05,4.2466e-05
8.2246e-06,1.0071e-06,2.7527e-05,-1.1246e-05,-6.8818e-06,2.4506e-05,3.1891e-06,-2.4506e-05,-1.9303e-05,-1.0071e-06,9.5674e-06,-2.182e-05,1.561e-05,7.6875e-05
4.5319e-06,6.5461e-06,2.9374e-05,-9.5674e-06,-5.0355e-07,2.5681e-05,9.2317e-06,2.8702e-05,1.0239e-05,-8.3925e-07,1.4603e-05,-2.0981e-05,1.9638e-05,8.4764e-05
1.5106e-06,1.2253e-05,2.2995e-05,-8.3925e-06,6.714e-06,2.7359e-05,1.2589e-05,4.4648e-05,4.0452e-05,1.0071e-06,9.7353e-06,-1.9638e-05,2.266e-05,6.5797e-05
8.3925e-07,1.8296e-05,7.8889e-06,-6.8818e-06,1.091e-05,2.887e-05,9.7353e-06,5.0019e-05,4.6159e-05,5.2033e-06,4.8676e-06,-1.6281e-05,2.2324e-05,3.6423e-05
5.0355e-07,2.2995e-05,-1.1582e-05,-4.8676e-06,9.9031e-06,2.9206e-05,3.8605e-06,9.4835e-05,1.0407e-05,6.714e-06,1.0071e-05,-5.7069e-06,1.5778e-05,7.8889e-06
1.6785e-07,2.4002e-05,-3.9109e-05,-4.8676e-06,6.2104e-06,2.9877e-05,-2.5177e-06,0.00012052,-1.6281e-05,4.8676e-06,1.8128e-05,1.2924e-05,9.5674e-06,-1.6281e-05
5.0355e-07,2.182e-05,-7.6875e-05,-5.3712e-06,2.5177e-06,2.8702e-05,-1.1246e-05,8.9464e-05,2.6352e-05,2.182e-06,1.7288e-05,3.1891e-05,8.896e-06,-2.7863e-05
0,1.9638e-05,-0.00011498,-6.0426e-06,-5.0355e-07,2.6352e-05,-1.5778e-05,6.0594e-05,8.2918e-05,5.0355e-07,1.4435e-05,3.3402e-05,1.0575e-05,-2.2995e-05
-1.1749e-06,1.8463e-05,-0.00013613,-5.2033e-06,-8.3925e-07,2.5345e-05,-1.2589e-05,3.1052e-05,6.8315e-05,1.1749e-06,1.7121e-05,2.2828e-05,1.1246e-05,-1.4603e-05
-5.0355e-07,1.4435e-05,-0.00013059,-5.539e-06,3.5248e-06,2.4506e-05,-1.1414e-05,-3.8773e-05,-9.9031e-06,2.0142e-06,1.4267e-05,2.6688e-05,8.896e-06,-1.1246e-05
5.0355e-07,6.8818e-06,-0.00010541,-5.8747e-06,8.5603e-06,2.3331e-05,-1.2421e-05,-0.00010457,-9.2485e-05,1.0071e-06,1.8631e-05,4.8173e-05,3.5248e-06,-6.2104e-06
5.0355e-07,0,-7.7211e-05,-5.539e-06,8.2246e-06,2.2492e-05,-9.0639e-06,-8.8289e-05,-0.00012186,0,4.2466e-05,6.63e-05,1.1749e-06,7.8889e-06
1.1749e-06,-4.8676e-06,-5.2537e-05,-5.2033e-06,8.3925e-06,2.266e-05,-5.0355e-07,1.8463e-06,-8.8121e-05,1.1749e-06,5.9754e-05,7.2847e-05,7.0497e-06,3.1724e-05
2.8534e-06,-9.9031e-06,-2.9038e-05,-4.3641e-06,9.2317e-06,2.2492e-05,5.2033e-06,6.5629e-05,-2.7359e-05,4.3641e-06,5.153e-05,7.5029e-05,1.5778e-05,5.4383e-05
5.539e-06,-1.2924e-05,-4.5319e-06,-4.1962e-06,9.9031e-06,2.0981e-05,4.6998e-06,3.9445e-05,2.4338e-05,4.5319e-06,2.4002e-05,7.4693e-05,1.9974e-05,5.9083e-05
6.8818e-06,-1.2421e-05,1.9974e-05,-5.0355e-06,8.2246e-06,1.9974e-05,1.3428e-06,-2.8702e-05,5.6062e-05,2.6856e-06,-6.2104e-06,6.7643e-05,1.8631e-05,5.2873e-05
4.8676e-06,-1.091e-05,4.3473e-05,-5.7069e-06,5.0355e-06,2.0645e-05,-1.1749e-06,-8.4764e-05,6.0929e-05,3.8605e-06,-3.1052e-05,5.388e-05,1.5274e-05,4.9851e-05
1.3428e-06,-8.896e-06,5.9586e-05,-5.539e-06,2.182e-06,2.0478e-05,-3.357e-06,-0.00013344,3.8437e-05,6.5461e-06,-4.8508e-05,3.827e-05,1.3764e-05,4.7501e-05
-3.5248e-06,-7.0497e-06,6.5629e-05,-5.539e-06,2.182e-06,1.9806e-05,-3.1891e-06,-0.00015644,1.2589e-05,5.2033e-06,-6.4622e-05,2.1653e-05,1.2589e-05,4.448e-05
-7.0497e-06,-6.2104e-06,6.479e-05,-5.2033e-06,2.3499e-06,2.031e-05,3.357e-07,-8.9464e-05,-5.3712e-06,4.5319e-06,-5.4887e-05,1.8463e-06,1.1246e-05,4.1459e-05
-4.8676e-06,-7.3854e-06,5.8579e-05,-4.0284e-06,6.5461e-06,2.2492e-05,2.5177e-06,7.8386e-05,-3.508e-05,5.539e-06,-1.6449e-05,-1.7624e-05,9.3996e-06,3.5416e-05
1.8463e-06,-9.5674e-06,4.9851e-05,-5.0355e-07,1.6617e-05,2.2995e-05,-3.6927e-06,0.00021166,-7.3014e-05,4.5319e-06,1.3931e-05,-2.8702e-05,5.7069e-06,2.7192e-05
8.2246e-06,-1.1582e-05,4.2634e-05,3.0213e-06,2.3835e-05,2.3667e-05,-1.2253e-05,0.00020444,-9.0135e-05,1.5106e-06,2.1317e-05,-3.1891e-05,3.1891e-06,2.3667e-05
1.0239e-05,-9.3996e-06,4.0452e-05,3.8605e-06,2.4674e-05,2.5345e-05,-1.091e-05,0.00012337,-8.1239e-05,1.6785e-07,1.6281e-05,-3.508e-05,2.5177e-06,2.4674e-05
7.0497e-06,-5.8747e-06,4.5487e-05,2.8534e-06,2.1988e-05,2.5849e-05,-2.8534e-06,6.3615e-05,-5.9586e-05,-6.714e-07,2.0478e-05,-4.1123e-05,5.2033e-06,2.4002e-05
4.5319e-06,-2.5177e-06,5.9586e-05,1.6785e-06,1.7288e-05,2.3667e-05,1.5106e-06,3.6423e-05,-3.7095e-05,-1.1749e-06,4.1123e-05,-4.3977e-05,1.3092e-05,1.8463e-05
6.5461e-06,-8.3925e-07,7.4693e-05,5.0355e-07,1.0575e-05,2.182e-05,3.5248e-06,2.9374e-05,-2.2324e-05,5.0355e-07,3.8941e-05,-3.6088e-05,1.9638e-05,1.2253e-05
1.1414e-05,-1.0071e-06,8.2582e-05,5.0355e-07,3.5248e-06,2.4002e-05,5.8747e-06,3.508e-05,-5.7069e-06,1.1749e-06,-1.3931e-05,-1.1414e-05,1.9303e-05,3.8605e-06
1.5778e-05,-3.1891e-06,8.0735e-05,0,-8.3925e-07,2.7359e-05,7.5532e-06,3.2395e-05,2.5345e-05,1.6785e-07,-6.2272e-05,1.4099e-05,1.6953e-05,-1.091e-05
1.7792e-05,-5.2033e-06,6.7811e-05,-2.8534e-06,1.6785e-07,2.7695e-05,3.6927e-06,9.2317e-06,6.9322e-05,-1.6785e-07,-4.213e-05,1.796e-05,1.6617e-05,-2.1988e-05
1.7624e-05,-4.8676e-06,4.8676e-05,-5.0355e-06,4.1962e-06,2.6184e-05,-3.1891e-06,-1.091e-05,0.00011363,8.3925e-07,-7.7211e-06,3.1891e-06,1.5274e-05,-1.4771e-05
1.6953e-05,-2.8534e-06,3.1388e-05,-5.539e-06,7.8889e-06,2.6688e-05,-1.1582e-05,-8.5603e-06,0.0001556,1.6785e-07,-4.3641e-05,1.6785e-07,9.0639e-06,6.0426e-06
1.4267e-05,6.714e-07,1.6449e-05,-4.8676e-06,1.0575e-05,2.7359e-05,-2.3667e-05,-1.1246e-05,0.00018967,3.357e-07,-0.00010944,1.3764e-05,4.1962e-06,1.7624e-05
1.1582e-05,3.8605e-06,-3.6927e-06,-3.1891e-06,1.1582e-05,2.6688e-05,-3.4577e-05,-4.3137e-05,0.00018547,2.0142e-06,-0.0001378,1.6449e-05,-5.0355e-07,7.2175e-06
9.5674e-06,5.8747e-06,-3.1556e-05,-1.8463e-06,9.2317e-06,2.6688e-05,-3.5248e-05,-6.0929e-05,8.9799e-05,3.8605e-06,-0.00012471,5.539e-06,-5.539e-06,-1.5274e-05
7.0497e-06,6.8818e-06,-6.244e-05,-1.6785e-07,5.0355e-06,2.8702e-05,-2.266e-05,-3.0549e-05,-8.6107e-05,4.6998e-06,-8.8792e-05,-7.5532e-06,-8.896e-06,-3.2059e-05
2.8534e-06,5.539e-06,-9.1142e-05,2.8534e-06,3.5248e-06,3.0045e-05,-9.5674e-06,1.5946e-05,-0.00022274,4.8676e-06,-4.448e-05,-1.7624e-05,-7.2175e-06,-3.3402e-05
-1.8463e-06,3.357e-06,-0.00011464,3.8605e-06,5.8747e-06,2.9709e-05,-2.8534e-06,3.2395e-05,-0.0002365,6.5461e-06,-1.2253e-05,-2.2995e-05,-6.714e-07,-1.9974e-05
1.6785e-07,3.5248e-06,-0.00012706,3.8605e-06,7.8889e-06,2.9374e-05,-1.0071e-06,-1.6785e-06,-0.00016114,9.2317e-06,7.0497e-06,-2.1988e-05,4.8676e-06,-1.5106e-06
1.2757e-05,5.539e-06,-0.00012102,2.8534e-06,9.0639e-06,3.0045e-05,-2.5177e-06,-3.0549e-05,-8.0232e-05,1.0239e-05,1.5946e-05,-1.796e-05,7.5532e-06,1.4435e-05
2.4002e-05,6.3783e-06,-0.00010088,3.357e-06,6.8818e-06,2.9709e-05,-2.8534e-06,-1.3596e-05,-2.8702e-05,1.0239e-05,1.7121e-05,-2.0981e-05,1.0239e-05,2.4674e-05
1.9974e-05,4.3641e-06,-7.8889e-05,2.8534e-06,3.8605e-06,2.7527e-05,-1.3428e-06,-2.0478e-05,1.0071e-05,1.0575e-05,2.2492e-05,-3.2059e-05,1.5274e-05,3.4241e-05
1.5106e-06,4.1962e-06,-6.4286e-05,3.357e-07,3.1891e-06,2.6352e-05,-1.3428e-06,-0.00011783,3.9445e-05,1.0575e-05,3.3906e-05,-3.7766e-05,1.9135e-05,4.0787e-05
-1.4603e-05,4.5319e-06,-5.6062e-05,-2.3499e-06,-3.357e-07,2.7527e-05,-2.3499e-06,-0.0002365,5.153e-05,1.0407e-05,3.4241e-05,-3.357e-05,1.9974e-05,4.1794e-05
-1.7288e-05,2.8534e-06,-4.8005e-05,-5.7069e-06,-6.8818e-06,2.9374e-05,-3.357e-06,-0.00028199,5.5894e-05,1.1078e-05,2.4002e-05,-2.7359e-05,2.0478e-05,4.4144e-05
-8.3925e-06,6.714e-07,-3.7095e-05,-8.5603e-06,-1.4939e-05,2.9709e-05,-1.1749e-06,-0.000237,6.6972e-05,1.1078e-05,1.1917e-05,-2.3835e-05,2.2324e-05,4.6159e-05
1.0071e-06,2.5177e-06,-2.5681e-05,-9.5674e-06,-1.9135e-05,2.8702e-05,1.6785e-07,-0.00013143,8.9464e-05,9.5674e-06,1.1749e-06,-1.3596e-05,2.6688e-05,4.4816e-05
3.1891e-06,6.714e-06,-1.2757e-05,-8.896e-06,-1.8967e-05,2.652e-05,-3.1891e-06,-2.5177e-06,0.00011531,1.0575e-05,-1.5106e-06,4.3641e-06,2.7695e-05,4.4816e-05
-1.6785e-06,7.8889e-06,4.0284e-06,-1.0575e-05,-1.7288e-05,2.4674e-05,-7.8889e-06,0.00011733,8.4764e-05,1.2085e-05,1.5778e-05,1.6785e-05,2.1653e-05,4.4144e-05
-6.3783e-06,9.9031e-06,1.8128e-05,-1.2757e-05,-1.5946e-05,2.6017e-05,-8.2246e-06,0.00018296,-1.8799e-05,9.9031e-06,3.9948e-05,1.4267e-05,1.3764e-05,3.743e-05
-6.2104e-06,1.5106e-05,2.4002e-05,-1.326e-05,-1.5946e-05,2.8031e-05,-3.357e-06,0.00015325,-0.00011196,7.8889e-06,5.0858e-05,2.3499e-06,1.0239e-05,2.7359e-05
-1.8463e-06,1.8631e-05,2.2324e-05,-1.2421e-05,-1.5946e-05,2.7359e-05,1.5106e-06,7.805e-05,-0.00011867,6.8818e-06,5.2033e-05,1.6785e-07,1.2589e-05,1.7288e-05
2.5177e-06,1.7121e-05,2.031e-05,-1.1582e-05,-1.7792e-05,2.4842e-05,1.1749e-06,3.4745e-05,-5.9083e-05,5.2033e-06,3.6759e-05,1.7624e-05,1.561e-05,8.2246e-06
7.0497e-06,1.4603e-05,2.266e-05,-1.1582e-05,-2.1317e-05,2.6017e-05,3.357e-07,9.9031e-06,1.6785e-06,4.5319e-06,6.2104e-06,3.7766e-05,1.6281e-05,3.357e-06
1.1917e-05,1.5442e-05,2.5345e-05,-1.2924e-05,-2.4338e-05,2.9038e-05,2.3499e-06,-1.1246e-05,4.3473e-05,6.714e-06,-2.4506e-05,4.1459e-05,1.6953e-05,3.8605e-06
1.9806e-05,1.796e-05,2.652e-05,-1.3428e-05,-2.4674e-05,2.8702e-05,1.6785e-06,-3.0213e-05,6.4286e-05,8.5603e-06,-6.3951e-05,3.1388e-05,1.561e-05,6.2104e-06
2.9038e-05,1.8296e-05,2.6352e-05,-1.091e-05,-2.1653e-05,2.652e-05,1.6785e-06,-5.4383e-05,4.5319e-05,8.5603e-06,-9.8863e-05,2.2324e-05,1.1078e-05,6.8818e-06
3.9612e-05,1.7624e-05,2.501e-05,-8.3925e-06,-1.8128e-05,2.6352e-05,6.2104e-06,-6.9322e-05,-2.182e-06,6.8818e-06,-9.752e-05,1.7624e-05,9.3996e-06,8.3925e-06
4.6494e-05,1.4939e-05,2.2492e-05,-9.5674e-06,-1.6281e-05,2.7024e-05,6.5461e-06,-3.6591e-05,-4.7837e-05,5.539e-06,-6.5461e-05,9.0639e-06,9.9031e-06,9.9031e-06
4.9516e-05,1.1582e-05,2.182e-05,-1.1582e-05,-1.5106e-05,2.5849e-05,3.6927e-06,1.9303e-05,-8.1239e-05,5.2033e-06,-3.3234e-05,-1.6785e-06,8.896e-06,8.896e-06
4.7669e-05,9.2317e-06,2.1988e-05,-1.2589e-05,-1.2253e-05,2.3163e-05,5.0355e-06,2.8199e-05,-8.3253e-05,3.5248e-06,-2.5681e-05,-1.091e-05,6.3783e-06,6.5461e-06
3.8773e-05,8.896e-06,1.9303e-05,-1.1917e-05,-9.2317e-06,2.3499e-05,7.8889e-06,8.5603e-06,-4.6159e-05,3.0213e-06,-2.1149e-05,-1.5946e-05,7.2175e-06,8.3925e-06
2.5849e-05,8.2246e-06,1.6617e-05,-9.7353e-06,-7.2175e-06,2.7024e-05,1.1582e-05,6.3783e-06,3.8605e-06,5.2033e-06,7.8889e-06,-1.0239e-05,1.091e-05,1.3764e-05
1.326e-05,7.8889e-06,1.7624e-05,-8.5603e-06,-6.5461e-06,2.8031e-05,1.4267e-05,-9.9031e-06,3.5752e-05,6.3783e-06,4.7501e-05,5.2033e-06,1.326e-05,2.0142e-05
